age,gender,income,education,marital_status,household_size,region,urban_rural,total_purchases_12m,total_spend_12m,avg_order_value,days_since_last_purchase,product_categories_purchased,returns_rate,discount_usage_rate,loyalty_program_member,email_open_rate,email_click_rate,website_visits_30d,avg_session_duration,mobile_app_usage,social_media_engagement,push_notification_enabled,sms_opt_in,purchased_product_a
35,Female,71386,Master,Single,1,Midwest,Suburban,14,973.73,69.55,38,1,0.064,0.525,1,0.31,0.14,6,3.36,15,37.1,0,0,1
41,Male,49848,High School,Married,6,West,Urban,11,1177.95,107.09,47,1,0.083,0.283,0,0.227,0.061,10,3.05,8,49.93,1,0,0
73,Male,131860,Master,Married,3,Southeast,Urban,18,2469.35,137.19,36,5,0.148,0.279,0,0.255,0.068,7,15.36,7,6.52,0,0,0
38,Female,73949,Bachelor,Divorced,6,West,Urban,19,1447.94,76.21,29,3,0.143,0.33,1,0.349,0.17,17,7.91,11,1.71,0,0,0
36,Male,59566,High School,Married,4,Midwest,Suburban,13,722.58,55.58,14,3,0.039,0.342,0,0.349,0.038,9,3.83,11,54.44,1,1,0
32,Female,98918,Master,Married,6,West,Urban,22,1755.14,79.78,18,3,0.129,0.531,1,0.233,0.08,14,7.64,7,44.11,1,1,1
53,Female,66557,High School,Married,4,Southeast,Suburban,22,1215.76,55.26,16,3,0.104,0.607,1,0.235,0.089,14,5.54,10,37.91,0,0,0
39,Female,83112,Bachelor,Married,5,West,Suburban,14,1130.86,80.78,32,1,0.112,0.531,0,0.424,0.058,10,3.08,13,27.59,0,1,0
32,Male,61457,High School,Married,3,Southwest,Rural,10,742.04,74.2,37,4,0.235,0.424,0,0.279,0.108,7,4.45,12,28.06,0,0,0
61,Female,70102,Bachelor,Married,3,Midwest,Suburban,22,892.48,40.57,14,5,0.095,0.651,1,0.273,0.099,13,4.25,7,26.92,1,0,0
63,Female,113094,Bachelor,Married,3,Midwest,Suburban,25,3470.91,138.84,20,2,0.123,0.506,1,0.134,0.014,15,7.21,12,22.65,0,1,1
32,Female,44895,Bachelor,Single,2,West,Suburban,7,257.79,36.83,44,3,0.201,0.344,0,0.235,0.104,5,8.85,9,33.37,0,0,0
18,Female,68760,Bachelor,Married,4,Midwest,Rural,16,240.0,15.0,38,3,0.169,0.31,0,0.351,0.125,9,25.63,15,50.32,0,1,0
57,Female,63443,Bachelor,Single,4,Midwest,Urban,9,540.77,60.09,35,3,0.086,0.652,0,0.298,0.14,8,6.58,6,24.13,0,0,0
31,Female,74418,Bachelor,Divorced,1,West,Urban,14,619.36,44.24,30,5,0.058,0.694,1,0.05,0.018,6,5.22,8,42.3,1,0,0
53,Female,110928,Bachelor,Single,1,Southeast,Suburban,19,1603.51,84.4,31,4,0.076,0.809,0,0.174,0.047,14,10.74,7,11.22,1,0,1
18,Male,81805,PhD,Single,1,Southeast,Suburban,16,1157.14,72.32,37,1,0.253,0.425,0,0.365,0.127,7,7.0,22,51.13,0,0,0
55,Male,95754,Master,Married,5,West,Suburban,13,1128.17,86.78,35,3,0.059,0.324,0,0.437,0.195,14,5.11,5,13.41,1,0,0
23,Male,53156,High School,Single,2,Northeast,Suburban,7,536.87,76.7,48,3,0.226,0.549,0,0.212,0.057,9,7.85,10,76.54,0,1,0
52,Male,62259,High School,Married,6,West,Urban,25,1024.5,40.98,18,6,0.08,0.303,1,0.468,0.126,10,9.02,3,27.39,0,0,0
42,Male,131474,PhD,Married,6,Midwest,Urban,21,1857.88,88.47,29,2,0.115,0.179,1,0.208,0.029,11,11.09,8,28.93,1,0,0
27,Male,65082,Bachelor,Single,5,Midwest,Rural,9,685.01,76.11,30,4,0.104,0.686,0,0.308,0.1,8,4.09,7,39.5,0,1,0
35,Female,63797,Bachelor,Married,2,Southeast,Urban,16,780.0,48.75,14,4,0.025,0.619,0,0.256,0.071,14,4.04,4,51.42,0,1,0
52,Male,89095,Master,Married,3,West,Suburban,19,702.99,37.0,25,3,0.113,0.445,0,0.292,0.073,10,4.0,8,7.67,1,0,1
43,Female,61005,Bachelor,Married,3,West,Suburban,17,1239.14,72.89,27,1,0.165,0.387,0,0.19,0.022,13,6.84,10,38.35,1,0,1
50,Male,71183,Bachelor,Divorced,1,Midwest,Urban,9,488.58,54.29,34,2,0.234,0.34,0,0.243,0.083,6,3.23,9,5.24,0,0,0
71,Male,122139,PhD,Divorced,2,Southeast,Urban,15,1176.5,78.43,26,4,0.078,0.374,0,0.323,0.039,6,9.96,1,19.91,1,0,0
18,Male,62685,Master,Single,1,Southeast,Urban,10,637.44,63.74,20,7,0.123,0.544,0,0.37,0.05,6,11.13,16,36.02,0,0,0
66,Male,68527,High School,Divorced,2,Southwest,Suburban,15,965.19,64.35,15,4,0.023,0.753,0,0.399,0.048,10,18.21,7,16.1,0,1,1
43,Female,91482,High School,Divorced,4,Southwest,Urban,13,1243.91,95.69,45,4,0.123,0.612,0,0.278,0.059,11,8.83,2,46.82,0,1,1
28,Female,47548,Bachelor,Single,5,Southeast,Urban,12,345.51,28.79,33,5,0.088,0.585,0,0.367,0.113,14,3.61,17,44.6,0,0,0
22,Male,75399,Master,Single,2,West,Urban,6,677.66,112.94,33,3,0.291,0.356,0,0.25,0.084,11,11.77,17,62.33,1,0,1
39,Male,80687,Bachelor,Divorced,1,West,Urban,17,715.03,42.06,39,3,0.085,0.58,0,0.307,0.073,4,5.95,15,44.24,1,1,1
55,Male,79051,High School,Married,3,Northeast,Urban,17,1050.1,61.77,16,4,0.004,0.571,0,0.278,0.105,9,16.53,12,20.35,0,0,1
40,Female,101720,PhD,Single,4,West,Urban,20,1269.79,63.49,16,8,0.041,0.512,1,0.236,0.097,13,6.45,4,24.13,1,1,1
64,Female,73189,High School,Married,5,West,Urban,21,1421.81,67.71,32,4,0.134,0.528,1,0.252,0.086,7,6.06,5,0.0,0,0,0
20,Female,48373,High School,Married,6,West,Suburban,13,709.31,54.56,20,2,0.08,0.238,0,0.098,0.023,15,3.21,12,39.99,0,0,1
41,Female,62397,High School,Divorced,4,Southeast,Urban,11,709.78,64.53,59,3,0.097,0.584,0,0.248,0.029,2,4.67,11,48.43,1,0,0
23,Female,55115,Bachelor,Single,1,Southeast,Suburban,9,565.06,62.78,57,2,0.137,0.47,0,0.294,0.139,8,14.01,16,17.26,1,0,0
47,Male,54771,Bachelor,Widowed,2,West,Suburban,12,1002.16,83.51,32,1,0.025,0.528,0,0.121,0.06,6,6.67,5,24.57,1,1,0
55,Male,107581,PhD,Single,2,Northeast,Rural,27,2346.93,86.92,18,2,0.068,0.357,1,0.05,0.007,18,4.7,3,18.81,0,0,1
35,Female,66401,Master,Single,1,Midwest,Urban,19,1728.39,90.97,23,2,0.102,0.367,0,0.222,0.059,16,4.9,12,60.09,0,1,1
18,Female,44992,Bachelor,Single,6,Midwest,Urban,5,87.44,17.49,103,4,0.4,0.616,0,0.25,0.047,5,7.03,13,47.07,1,0,0
44,Female,76298,Bachelor,Widowed,2,Midwest,Rural,17,415.86,24.46,12,4,0.059,0.6,1,0.185,0.059,9,7.43,12,17.77,0,0,0
48,Female,84381,Bachelor,Married,6,Southeast,Rural,20,1494.62,74.73,29,4,0.12,0.26,1,0.266,0.079,14,7.46,16,22.54,0,0,1
48,Male,90706,High School,Single,2,West,Urban,12,982.72,81.89,54,2,0.038,0.654,0,0.244,0.045,7,3.4,7,17.55,0,1,0
60,Female,65538,High School,Married,3,Southeast,Urban,14,729.29,52.09,27,2,0.084,0.368,0,0.249,0.116,7,6.48,7,11.0,0,1,0
25,Female,102219,PhD,Single,2,Southwest,Rural,15,1213.6,80.91,17,2,0.13,0.43,0,0.05,0.023,14,6.85,17,45.12,0,0,0
52,Male,71789,High School,Married,4,Midwest,Urban,19,1660.62,87.4,12,3,0.112,0.519,1,0.319,0.121,11,4.27,14,29.26,1,0,0
59,Female,92239,High School,Single,4,Southeast,Rural,14,1253.37,89.53,24,2,0.186,0.602,0,0.521,0.202,6,5.06,7,44.52,0,1,1
18,Female,63643,Bachelor,Married,1,Southeast,Rural,13,717.89,55.22,18,3,0.049,0.644,0,0.168,0.04,7,3.78,14,28.79,0,0,0
46,Male,62272,Bachelor,Married,3,West,Urban,18,1171.68,65.09,16,7,0.262,0.679,0,0.244,0.062,19,3.77,12,45.17,0,0,0
34,Male,26954,High School,Married,4,Midwest,Rural,8,469.24,58.65,60,2,0.035,0.393,0,0.399,0.118,6,3.44,6,35.47,0,0,0
40,Male,62268,High School,Single,2,Midwest,Suburban,7,255.8,36.54,51,4,0.133,0.695,0,0.202,0.072,6,5.25,11,61.57,0,1,0
47,Female,70273,Bachelor,Single,1,West,Suburban,21,1029.77,49.04,30,2,0.041,0.358,1,0.436,0.119,7,7.18,12,11.15,0,0,0
34,Male,68095,Master,Married,2,Northeast,Suburban,15,1237.72,82.51,27,3,0.022,0.24,1,0.238,0.05,13,14.07,7,34.44,0,0,0
31,Female,46386,Bachelor,Divorced,4,Southwest,Urban,14,260.4,18.6,17,5,0.112,0.896,0,0.203,0.091,14,6.77,10,45.98,0,0,1
42,Female,76614,Bachelor,Married,3,Northeast,Suburban,13,604.5,46.5,18,6,0.089,0.574,0,0.289,0.061,5,5.9,8,10.93,0,0,0
25,Male,83215,Bachelor,Married,2,Southwest,Urban,16,757.44,47.34,33,1,0.058,0.632,0,0.093,0.033,9,12.97,11,9.97,0,0,1
25,Female,69469,Master,Married,3,Northeast,Rural,16,1329.46,83.09,31,3,0.206,0.379,0,0.264,0.102,9,5.04,16,41.69,1,0,0
52,Other,91054,Bachelor,Single,1,West,Suburban,18,968.95,53.83,30,3,0.116,0.422,0,0.232,0.081,7,5.75,9,22.32,0,1,1
24,Male,43266,High School,Single,1,Southwest,Urban,9,607.24,67.47,36,5,0.124,0.654,0,0.222,0.089,11,5.44,16,30.18,0,0,0
51,Male,62059,Bachelor,Divorced,2,Southeast,Urban,17,917.37,53.96,37,2,0.057,0.6,1,0.246,0.044,11,4.92,4,5.85,1,0,1
48,Female,105022,Master,Married,2,Southeast,Rural,23,2715.96,118.09,10,5,0.078,0.241,1,0.319,0.082,14,7.37,7,52.78,1,0,1
18,Female,23579,High School,Single,2,Northeast,Urban,15,665.34,44.36,12,3,0.044,0.863,1,0.141,0.046,10,10.84,13,37.73,1,1,0
31,Male,65724,Bachelor,Married,3,West,Rural,9,757.81,84.2,58,2,0.078,0.433,0,0.237,0.106,11,13.76,7,8.12,0,1,0
59,Male,67677,High School,Married,4,Northeast,Urban,9,657.41,73.05,55,1,0.204,0.562,0,0.334,0.163,12,6.25,9,0.0,0,0,0
27,Male,60596,High School,Married,4,Midwest,Suburban,20,1025.63,51.28,21,3,0.021,0.557,1,0.261,0.116,12,9.02,11,32.94,1,0,0
35,Other,52727,Bachelor,Single,2,Southeast,Rural,17,953.91,56.11,11,8,0.195,0.88,1,0.221,0.033,11,6.8,11,41.47,1,0,0
48,Male,84863,Bachelor,Married,2,West,Urban,17,1234.18,72.6,13,4,0.151,0.709,0,0.215,0.024,18,4.63,11,19.4,0,0,0
53,Female,85403,Master,Married,5,Midwest,Urban,11,698.11,63.46,24,2,0.026,0.589,0,0.056,0.012,7,9.79,12,42.12,0,1,0
38,Female,63333,Bachelor,Married,1,Northeast,Rural,11,873.67,79.42,44,4,0.076,0.628,0,0.273,0.072,12,14.46,10,27.24,0,0,1
33,Male,20000,Bachelor,Married,4,Southwest,Suburban,11,992.33,90.21,45,4,0.035,0.313,1,0.23,0.034,11,3.84,17,13.12,0,0,0
63,Female,122381,Bachelor,Widowed,3,West,Suburban,12,1122.09,93.51,42,4,0.105,0.538,0,0.329,0.122,9,10.18,7,28.84,0,1,0
68,Male,103258,Bachelor,Divorced,4,Midwest,Rural,13,1247.5,95.96,44,4,0.081,0.758,0,0.252,0.116,19,6.99,4,23.62,0,1,1
56,Female,58889,High School,Married,2,Midwest,Suburban,12,840.25,70.02,15,2,0.048,0.224,0,0.25,0.065,11,12.63,10,16.93,0,0,0
43,Male,73130,Master,Single,2,Southeast,Rural,20,300.0,15.0,25,3,0.036,0.49,1,0.211,0.105,19,7.43,10,27.88,0,0,0
29,Female,86365,PhD,Single,2,Northeast,Suburban,12,996.17,83.01,24,1,0.117,0.87,0,0.295,0.064,14,16.2,19,54.31,0,0,0
29,Female,74553,Bachelor,Single,3,Southeast,Suburban,8,608.86,76.11,55,2,0.051,0.4,0,0.267,0.07,4,3.83,6,37.6,0,1,0
49,Male,36418,High School,Divorced,2,Midwest,Urban,9,209.14,23.24,58,1,0.07,0.758,0,0.33,0.04,5,4.06,9,26.43,1,0,0
48,Male,61876,High School,Widowed,1,Southwest,Rural,12,302.01,25.17,44,6,0.119,0.897,0,0.234,0.09,12,4.82,9,38.88,0,1,1
63,Male,117559,Bachelor,Married,5,West,Suburban,8,778.58,97.32,37,1,0.165,0.185,0,0.268,0.028,8,8.44,6,14.51,0,0,1
51,Male,64390,Bachelor,Married,5,West,Urban,23,2187.32,95.1,15,3,0.102,0.368,1,0.353,0.096,14,4.62,10,0.0,1,1,1
19,Female,72005,Master,Single,3,Northeast,Suburban,20,1172.32,58.62,32,10,0.131,0.43,1,0.377,0.072,12,3.43,15,41.4,1,0,1
57,Female,134249,Master,Single,2,West,Suburban,26,2352.77,90.49,23,2,0.11,0.552,1,0.468,0.165,14,4.23,10,39.63,0,0,0
27,Male,71682,Bachelor,Single,3,Midwest,Suburban,23,2576.17,112.01,13,3,0.247,0.231,1,0.348,0.065,19,9.12,15,33.63,0,1,1
36,Female,71288,Bachelor,Single,3,Midwest,Rural,12,1002.77,83.56,38,6,0.284,0.555,0,0.317,0.103,7,18.05,9,38.67,0,0,1
45,Female,84199,Bachelor,Married,4,Midwest,Urban,15,717.21,47.81,15,3,0.055,0.478,1,0.179,0.024,9,3.78,6,12.18,0,1,0
71,Female,91387,Bachelor,Married,1,Northeast,Rural,24,1474.4,61.43,21,6,0.043,0.807,1,0.277,0.036,22,13.47,8,23.17,1,0,1
80,Male,124094,Bachelor,Married,2,Northeast,Urban,34,4611.51,135.63,14,4,0.084,0.57,1,0.375,0.17,13,3.02,4,0.0,0,0,1
51,Male,75410,Bachelor,Married,1,Midwest,Suburban,22,1197.78,54.44,14,3,0.09,0.495,1,0.379,0.157,11,5.91,11,4.06,0,0,1
39,Male,42412,Bachelor,Married,4,Northeast,Suburban,7,283.79,40.54,51,1,0.183,0.339,0,0.387,0.189,11,3.36,8,21.44,1,0,0
50,Female,74730,Bachelor,Married,3,Midwest,Urban,17,1373.22,80.78,33,3,0.101,0.51,1,0.219,0.042,7,18.43,10,37.0,0,0,1
55,Male,70098,Bachelor,Married,3,Southeast,Suburban,13,777.12,59.78,23,3,0.045,0.467,0,0.398,0.086,13,6.34,7,25.72,0,0,0
37,Male,80982,Master,Widowed,2,West,Rural,22,1745.91,79.36,26,3,0.057,0.447,0,0.154,0.077,14,4.49,13,39.15,0,1,1
68,Male,91113,Bachelor,Single,4,West,Urban,11,894.45,81.31,29,1,0.266,0.475,0,0.184,0.068,8,14.11,7,0.0,0,1,0
45,Female,94561,Bachelor,Divorced,1,West,Urban,15,1115.67,74.38,40,5,0.076,0.562,0,0.379,0.084,6,6.19,14,0.0,1,1,1
49,Male,90229,Bachelor,Married,3,West,Suburban,21,2085.33,99.3,9,4,0.038,0.159,0,0.194,0.039,15,21.19,6,9.62,0,1,0
51,Male,85348,Bachelor,Married,3,West,Suburban,13,613.19,47.17,23,4,0.07,0.268,0,0.275,0.12,9,6.66,12,27.11,0,0,1
48,Male,63955,High School,Single,2,Southwest,Rural,16,1029.24,64.33,16,4,0.02,0.512,1,0.43,0.112,10,20.82,10,8.52,1,0,1
54,Male,52917,High School,Single,2,West,Urban,7,313.98,44.85,83,2,0.063,0.881,0,0.283,0.033,11,7.98,11,21.66,0,0,0
32,Female,33482,Bachelor,Married,2,Southwest,Rural,5,397.9,79.58,69,3,0.161,0.33,0,0.402,0.098,3,9.35,8,17.65,0,0,0
33,Male,68697,Bachelor,Married,4,West,Suburban,11,669.45,60.86,40,4,0.166,0.545,0,0.334,0.057,4,5.79,10,55.62,1,1,0
25,Male,102519,PhD,Single,1,Northeast,Urban,15,1795.67,119.71,19,1,0.016,0.581,0,0.47,0.065,19,7.34,18,55.15,0,0,0
48,Female,77374,Bachelor,Married,6,Southwest,Rural,14,843.53,60.25,16,2,0.035,0.405,1,0.331,0.15,14,3.12,6,9.95,0,0,0
53,Male,74977,Bachelor,Married,3,West,Urban,21,1463.1,69.67,23,2,0.143,0.536,0,0.173,0.065,7,3.48,3,15.89,0,0,0
48,Male,70967,High School,Married,3,Midwest,Suburban,11,959.7,87.25,28,3,0.092,0.238,0,0.335,0.123,9,3.48,10,48.97,0,1,0
67,Female,77950,High School,Widowed,4,Southeast,Suburban,26,1296.46,49.86,25,4,0.317,0.635,1,0.414,0.141,16,5.36,7,33.57,1,0,1
41,Male,113686,Master,Divorced,3,Midwest,Suburban,19,2223.47,117.02,22,3,0.032,0.544,0,0.206,0.08,15,8.43,9,33.58,0,0,1
52,Male,85690,High School,Married,2,Southwest,Suburban,8,586.94,73.37,28,3,0.033,0.45,0,0.193,0.092,8,9.93,10,28.04,1,0,1
25,Male,74992,Bachelor,Single,2,Southwest,Suburban,15,1135.91,75.73,12,2,0.036,0.317,0,0.323,0.041,11,16.31,19,32.12,0,1,0
36,Female,80766,Bachelor,Single,1,Midwest,Urban,14,1138.25,81.3,20,3,0.12,0.439,0,0.194,0.022,9,3.47,10,59.45,0,0,0
52,Female,62847,Bachelor,Widowed,6,Southeast,Suburban,23,1377.76,59.9,14,1,0.044,0.375,1,0.299,0.097,10,6.67,7,34.59,0,1,0
54,Female,108744,Master,Married,4,West,Rural,15,1022.64,68.18,18,6,0.049,0.26,0,0.363,0.095,7,4.86,9,29.8,1,0,0
37,Female,75844,Bachelor,Divorced,6,West,Suburban,9,628.26,69.81,38,5,0.099,0.637,0,0.377,0.05,5,3.99,7,25.1,1,0,1
40,Male,81696,Bachelor,Married,3,Southeast,Rural,14,428.71,30.62,44,4,0.091,0.413,0,0.244,0.118,12,8.15,15,45.91,1,0,0
19,Male,78189,Master,Divorced,4,West,Suburban,15,643.21,42.88,13,4,0.145,0.339,0,0.281,0.114,7,4.56,10,21.72,1,1,0
36,Female,91191,Master,Married,4,Southeast,Suburban,18,1310.28,72.79,32,4,0.062,0.483,0,0.167,0.049,13,4.06,10,31.14,1,0,1
55,Female,110112,High School,Married,3,Southeast,Suburban,14,1624.04,116.0,27,3,0.106,0.35,0,0.168,0.081,11,6.78,7,25.81,1,0,0
50,Male,64457,High School,Married,6,West,Urban,8,740.56,92.57,75,2,0.21,0.307,0,0.377,0.154,6,7.72,7,7.83,0,1,0
49,Female,78845,High School,Widowed,2,West,Rural,21,1869.25,89.01,24,2,0.192,0.452,1,0.459,0.06,14,3.05,5,23.04,0,0,1
42,Male,67135,Bachelor,Widowed,1,Southeast,Rural,24,786.87,32.79,10,6,0.071,0.406,1,0.139,0.051,7,5.98,13,27.76,1,1,0
42,Male,116059,PhD,Married,3,Northeast,Rural,23,2163.03,94.04,29,3,0.154,0.488,0,0.164,0.047,14,3.9,12,0.0,0,0,1
32,Male,80289,Bachelor,Married,3,Southeast,Suburban,27,1429.17,52.93,9,2,0.055,0.415,1,0.209,0.07,11,4.55,7,44.63,0,1,1
52,Male,87666,Bachelor,Married,5,West,Rural,19,1377.29,72.49,18,4,0.174,0.354,1,0.251,0.049,9,8.49,7,25.7,1,1,1
48,Female,119038,Master,Married,2,West,Suburban,20,2172.18,108.61,34,6,0.062,0.592,1,0.359,0.103,12,7.2,11,43.36,1,1,1
49,Female,66535,Bachelor,Divorced,4,Midwest,Suburban,5,382.13,76.43,49,2,0.099,0.499,0,0.119,0.027,5,6.19,8,0.0,0,0,0
34,Male,60491,Bachelor,Married,6,Southeast,Rural,22,1890.0,85.91,22,2,0.113,0.975,1,0.141,0.039,11,6.98,11,37.97,1,0,1
18,Male,88185,PhD,Single,1,Southeast,Suburban,26,1193.61,45.91,26,2,0.112,0.41,1,0.231,0.033,12,6.58,8,28.03,0,0,0
58,Female,115212,Master,Married,6,West,Suburban,22,1477.29,67.15,24,2,0.121,0.552,1,0.223,0.034,13,4.3,8,26.87,0,0,1
34,Male,85491,Master,Married,4,Southeast,Urban,22,2263.23,102.87,23,1,0.124,0.555,1,0.17,0.048,11,7.51,21,8.29,0,0,0
29,Female,83086,Bachelor,Married,6,Midwest,Rural,6,611.87,101.98,74,4,0.161,0.713,0,0.13,0.026,7,4.18,14,46.96,1,1,0
52,Male,87274,Master,Married,2,Southwest,Urban,13,953.07,73.31,34,3,0.083,0.573,0,0.216,0.045,11,12.19,8,23.56,0,1,0
36,Female,37291,High School,Single,2,Southeast,Urban,18,867.21,48.18,36,2,0.17,0.926,1,0.288,0.103,7,3.72,11,37.46,0,1,0
57,Male,90821,Bachelor,Married,6,Southeast,Urban,17,1680.73,98.87,26,2,0.088,0.3,0,0.165,0.017,10,11.04,8,8.56,0,0,1
51,Male,110242,PhD,Married,5,Southeast,Suburban,21,2011.04,95.76,24,5,0.144,0.404,0,0.098,0.028,10,5.89,9,4.87,1,1,0
52,Male,90342,Bachelor,Married,2,Southwest,Urban,13,1134.87,87.3,41,1,0.092,0.593,0,0.364,0.12,8,7.9,5,17.15,0,0,0
21,Male,71988,Master,Married,4,West,Suburban,8,379.98,47.5,52,2,0.035,0.896,0,0.255,0.061,10,3.12,15,27.14,1,0,1
60,Male,83499,Bachelor,Married,6,Midwest,Urban,11,1042.1,94.74,55,4,0.052,0.495,0,0.311,0.097,11,10.41,6,8.5,0,0,0
45,Female,60475,High School,Divorced,4,Northeast,Suburban,20,1124.89,56.24,9,4,0.4,0.676,1,0.329,0.142,18,11.24,10,50.85,1,0,0
36,Male,84832,Master,Single,3,Midwest,Urban,18,802.24,44.57,20,4,0.072,0.272,1,0.319,0.088,4,4.45,12,39.61,0,1,1
44,Male,56225,High School,Divorced,3,Northeast,Urban,14,594.8,42.49,34,3,0.054,0.497,0,0.333,0.098,10,7.76,9,18.81,1,0,0
18,Female,51953,Bachelor,Single,2,Northeast,Rural,12,528.42,44.03,14,1,0.118,0.641,0,0.353,0.157,12,3.07,16,31.46,1,1,0
48,Female,57946,High School,Single,3,Midwest,Suburban,15,1328.0,88.53,43,1,0.21,0.5,0,0.122,0.034,12,9.61,6,20.62,0,1,0
26,Other,104249,PhD,Single,2,West,Urban,15,1022.88,68.19,39,5,0.151,0.416,0,0.368,0.176,9,11.46,17,44.76,0,1,0
21,Female,60310,Bachelor,Divorced,4,West,Rural,20,1356.98,67.85,14,7,0.058,0.886,1,0.236,0.109,8,5.38,10,36.18,0,0,0
19,Male,89651,Bachelor,Single,1,West,Urban,20,652.41,32.62,17,4,0.083,0.304,0,0.248,0.028,18,3.15,20,24.28,1,0,1
58,Female,74410,High School,Married,3,Southwest,Urban,17,1461.0,85.94,30,6,0.038,0.35,0,0.269,0.046,9,4.31,7,0.0,0,1,0
32,Female,87937,PhD,Divorced,6,West,Suburban,10,581.37,58.14,33,3,0.017,0.46,0,0.287,0.086,8,7.72,8,30.0,1,0,0
65,Female,147660,Master,Single,4,Southwest,Urban,31,3461.04,111.65,20,4,0.068,0.46,1,0.385,0.059,12,4.55,3,20.33,0,0,1
33,Male,88204,Master,Married,6,Midwest,Urban,8,655.29,81.91,35,1,0.089,0.489,0,0.285,0.128,4,9.38,10,43.33,1,0,0
18,Male,69851,Bachelor,Single,3,Southeast,Rural,11,853.44,77.59,52,2,0.253,0.558,0,0.174,0.048,7,3.1,15,31.9,0,1,0
25,Male,69481,Bachelor,Single,1,Northeast,Urban,25,1784.67,71.39,16,7,0.081,0.62,1,0.419,0.069,15,10.14,15,50.73,1,0,1
60,Female,82945,High School,Married,3,Midwest,Urban,9,987.87,109.76,43,4,0.176,0.659,0,0.201,0.075,16,19.31,7,14.17,1,1,0
39,Female,79834,Bachelor,Single,1,West,Rural,16,1185.47,74.09,16,3,0.128,1.0,0,0.079,0.03,8,6.31,11,44.63,0,0,1
33,Female,50468,Bachelor,Married,3,Midwest,Suburban,23,2304.71,100.2,30,6,0.046,0.652,1,0.205,0.063,13,4.31,17,56.42,0,0,0
44,Male,111312,PhD,Single,2,Southeast,Urban,20,1968.21,98.41,17,3,0.069,0.511,1,0.286,0.045,10,3.25,16,41.64,1,0,1
49,Female,74927,Master,Married,4,Southwest,Suburban,11,802.54,72.96,24,3,0.258,0.236,1,0.283,0.12,17,3.5,8,27.11,0,0,0
58,Female,84384,Bachelor,Married,6,Midwest,Urban,19,1710.42,90.02,10,3,0.24,0.754,1,0.222,0.101,9,13.11,6,51.75,0,0,1
63,Male,65115,High School,Married,1,West,Suburban,14,930.89,66.49,30,2,0.1,0.453,0,0.246,0.115,12,7.26,7,7.71,1,1,1
36,Female,89762,Master,Married,2,Northeast,Suburban,22,1845.01,83.86,8,3,0.034,0.26,1,0.255,0.047,9,3.53,10,21.66,1,0,0
22,Male,48211,High School,Married,6,Southwest,Rural,10,610.51,61.05,39,3,0.011,0.752,0,0.21,0.071,6,4.64,24,34.91,0,0,1
35,Female,75817,Bachelor,Divorced,2,Southwest,Urban,12,874.31,72.86,52,2,0.058,0.387,0,0.345,0.131,3,6.93,11,3.39,0,0,0
45,Female,65909,High School,Divorced,3,West,Suburban,16,1685.2,105.32,26,3,0.091,0.614,0,0.289,0.038,10,4.52,4,31.24,1,1,0
27,Female,53097,Bachelor,Single,2,Midwest,Urban,9,917.96,102.0,20,1,0.113,0.327,1,0.343,0.111,5,11.63,19,44.79,0,0,1
27,Female,73284,Master,Married,3,West,Suburban,14,1024.56,73.18,21,5,0.307,0.702,0,0.121,0.014,6,3.2,11,38.33,0,0,0
47,Female,92005,Bachelor,Divorced,3,Northeast,Urban,16,1619.07,101.19,12,3,0.15,0.391,0,0.34,0.143,14,10.97,11,9.32,1,1,0
41,Female,74417,High School,Married,4,Northeast,Suburban,13,1185.96,91.23,47,3,0.1,0.383,0,0.288,0.131,15,3.37,9,33.21,0,0,0
42,Male,56998,Bachelor,Married,5,Southeast,Suburban,13,1044.6,80.35,22,2,0.053,0.327,0,0.258,0.091,11,8.56,11,24.03,0,0,1
30,Female,56636,Master,Single,2,Midwest,Rural,6,415.31,69.22,31,2,0.173,0.616,0,0.154,0.073,5,3.58,8,15.8,0,0,0
38,Male,45096,High School,Married,2,Midwest,Rural,10,658.16,65.82,64,3,0.162,0.533,0,0.337,0.07,7,5.78,12,27.71,0,1,0
28,Male,78678,Bachelor,Married,3,Southeast,Suburban,20,1615.26,80.76,21,4,0.049,0.254,0,0.315,0.121,14,5.23,13,34.22,1,0,0
55,Female,132823,PhD,Married,6,Midwest,Urban,24,1968.97,82.04,16,6,0.052,0.559,1,0.433,0.074,10,6.62,5,45.82,0,1,1
57,Female,102329,PhD,Divorced,2,Midwest,Suburban,24,1916.6,79.86,27,4,0.103,0.587,1,0.269,0.034,18,27.01,5,15.79,0,1,1
18,Male,89609,PhD,Single,1,Midwest,Suburban,15,763.03,50.87,29,4,0.118,0.33,1,0.177,0.048,10,8.73,16,36.66,1,0,0
28,Male,105516,Master,Single,1,Northeast,Urban,13,1225.73,94.29,24,4,0.105,0.378,0,0.231,0.111,10,3.65,10,18.5,0,0,1
19,Male,62029,Bachelor,Single,4,West,Suburban,10,696.38,69.64,56,1,0.044,0.281,0,0.157,0.068,8,5.79,16,32.0,0,0,0
32,Male,87522,Bachelor,Widowed,1,Midwest,Urban,26,2281.43,87.75,12,4,0.028,0.19,1,0.06,0.023,16,4.31,19,33.4,1,0,0
40,Male,87580,Bachelor,Married,3,Southeast,Urban,10,582.94,58.29,38,3,0.105,0.58,1,0.308,0.113,4,6.23,13,48.1,0,0,1
