age,gender,income,education,marital_status,household_size,region,urban_rural,total_purchases_12m,total_spend_12m,avg_order_value,days_since_last_purchase,product_categories_purchased,returns_rate,discount_usage_rate,loyalty_program_member,email_open_rate,email_click_rate,website_visits_30d,avg_session_duration,mobile_app_usage,social_media_engagement,push_notification_enabled,sms_opt_in,purchased_product_a,kmeans_cluster,hierarchical_cluster,dbscan_cluster,gmm_cluster,rfm_segment,purchase_propensity,propensity_segment,rfm_tier,propensity_tier,combined_segment,action_segment,engagement_score,engagement_tier,segment_3d,action_segment_3d,R_Score,F_Score,M_Score,RFM_Score,base_lifespan,customer_lifespan_years,purchase_frequency_annual,clv_simple,clv_rfm_weighted,clv_proxy,clv_predicted,clv_tier,age_group,income_quartile,churn_risk_score,is_churned,churn_probability,churn_risk_segment,clv_churn_action
49,Male,60701,Bachelor,Married,2,Southwest,Urban,13,576.94,44.38,18,5,0.038,0.501,0,0.236,0.045,11,15.17,6,15.55,1,1,0,3,0,-1,0,Potential Loyalists,0.1531767571956525,Very Low,Medium Value,Low Propensity,Medium Value / Low Propensity,6. Fence Sitter - Engage,0.3988258601802448,High Engagement,Medium Value | High Engagement | Low Propensity,9. Fading Interest - Re-engage,4,2,2,8,2.0,2.2,13,1269.2680000000005,1946.2109333333335,1172.5658980540736,1198.5517492154784,Silver,46-55,Q1 (Low),0.46636816129728437,0,0.006682884463882691,Very Low Risk,5. Growth Opportunity
18,Female,59859,Master,Single,1,Southeast,Urban,16,965.84,60.36,26,4,0.219,1.0,0,0.398,0.139,10,3.43,14,7.94,0,0,0,2,0,-1,1,Loyal Customers,0.2574666136004651,Low,High Value,Low Propensity,High Value / Low Propensity,3. At-Risk VIP - Win Back,0.3226168215342834,Medium Engagement,High Value | Medium Engagement | Low Propensity,9. Fading Interest - Re-engage,3,3,3,9,2.0,2.125,16,2052.24,3283.856,1792.665566460285,1810.643041761983,Gold,18-25,Q1 (Low),0.46476552458203224,0,0.008553474661562858,Very Low Risk,5. Growth Opportunity
55,Male,95289,Bachelor,Married,3,Midwest,Suburban,26,1864.8,71.72,11,4,0.054,0.675,1,0.228,0.093,12,3.52,10,2.26,1,1,0,1,1,-1,3,Champions,0.5360300691941001,Medium,High Value,Medium Propensity,High Value / Medium Propensity,2. Loyal - Nurture,0.392893204063375,High Engagement,High Value | High Engagement | Medium Propensity,5. Loyal Engaged - Nurture,5,5,5,15,3.5,3.850000000000001,26,7179.172000000001,14358.96,4242.078361219013,4166.978837545967,Diamond,46-55,Q4 (High),0.25137691474288054,0,0.000233662103176802,Very Low Risk,2. VIP Retain & Upsell
18,Male,72277,Master,Single,2,Northeast,Urban,22,1811.35,82.33,23,2,0.075,0.21,1,0.362,0.104,10,7.14,14,33.5,1,1,0,0,3,-1,3,Champions,0.2413738655055929,Low,High Value,Low Propensity,High Value / Low Propensity,3. At-Risk VIP - Win Back,0.4894469685634883,High Engagement,High Value | High Engagement | Low Propensity,8. Declining VIPs - Win Back,4,5,5,14,3.5,4.375,22,7924.2625,15321.002083333333,4086.5634655690465,4064.142978641541,Diamond,18-25,Q2,0.2852661618428579,0,0.00021507668350926294,Very Low Risk,2. VIP Retain & Upsell
64,Male,81509,Bachelor,Widowed,1,Midwest,Urban,13,991.11,76.24,14,2,0.101,0.705,0,0.346,0.052,11,7.55,8,0.0,1,0,1,3,0,-1,1,Loyal Customers,0.3550816849177841,Low,High Value,Low Propensity,High Value / Low Propensity,3. At-Risk VIP - Win Back,0.3193530127221941,Medium Engagement,High Value | Medium Engagement | Low Propensity,9. Fading Interest - Re-engage,5,3,3,11,2.0,2.5,13,2477.7999999999997,4294.8099999999995,1957.9798488166584,1978.196836887793,Gold,55+,Q3,0.44248495301111673,0,0.0019677136908675787,Very Low Risk,5. Growth Opportunity
37,Male,64917,Bachelor,Married,3,Southeast,Suburban,19,1565.68,82.4,32,4,0.118,0.578,1,0.325,0.103,6,9.09,13,10.36,1,0,1,0,3,-1,3,Loyal Customers,0.4846425024292874,Medium,High Value,Medium Propensity,High Value / Medium Propensity,2. Loyal - Nurture,0.3480951668766524,Medium Engagement,High Value | Medium Engagement | Medium Propensity,6. Potential Stars - Develop,3,4,4,11,3.5,3.71875,19,5822.075000000001,10092.112333333334,3483.373430062996,3424.6856026094542,Diamond,36-45,Q2,0.38093652218022506,0,0.00041273386849506713,Very Low Risk,2. VIP Retain & Upsell
38,Female,84942,Master,Divorced,4,Southeast,Urban,27,2266.91,83.96,19,2,0.16,0.826,1,0.383,0.077,11,4.45,12,29.54,1,0,1,1,1,-1,3,Champions,0.6289112018356401,High,High Value,High Propensity,High Value / High Propensity,1. VIP - Retain & Upsell,0.3874902043151947,High Engagement,High Value | High Engagement | High Propensity,1. VIP Champions - Maximize,4,5,5,14,3.5,4.7250000000000005,27,10711.197,20708.22285,4873.719261294558,5008.010396239664,Diamond,36-45,Q3,0.25034640358140553,0,0.00021702400109886697,Very Low Risk,2. VIP Retain & Upsell
32,Male,42727,Bachelor,Married,3,Northeast,Urban,5,185.61,37.12,118,2,0.182,0.688,0,0.177,0.067,10,6.0,12,42.85,1,0,0,2,2,-1,0,Hibernating,0.0746804557142001,Very Low,Low Value,Low Propensity,Low Value / Low Propensity,9. Cold - Low Priority,0.344711082162599,Medium Engagement,Low Value | Medium Engagement | Low Propensity,10. Dormant - Minimal Effort,1,1,1,3,2.0,1.54,5,285.824,343.00728,0.0,13.7695310071959,Bronze,26-35,Q1 (Low),0.8623244502341468,1,0.9997478604390027,Critical Risk,7. Low Priority - Monitor
37,Male,81684,Bachelor,Single,1,Southeast,Urban,33,2780.59,84.26,20,5,0.083,0.575,1,0.201,0.073,15,6.96,12,17.25,0,0,0,1,1,-1,3,Champions,0.4594947192531141,Medium,High Value,Medium Propensity,High Value / Medium Propensity,2. Loyal - Nurture,0.2904394442762928,Low Engagement,High Value | Low Engagement | Medium Propensity,6. Potential Stars - Develop,4,5,5,14,3.5,4.200000000000001,33,11678.436000000003,22578.39080000001,5932.912348282888,5904.648978183909,Diamond,36-45,Q3,0.2906010000336304,0,0.00029916679221922426,Very Low Risk,2. VIP Retain & Upsell
63,Female,83819,Bachelor,Married,3,Midwest,Suburban,12,1093.54,91.13,43,3,0.093,0.72,0,0.251,0.05,10,5.25,6,15.83,0,1,0,3,0,-1,1,Potential Loyalists,0.2906545078299123,Low,Medium Value,Low Propensity,Medium Value / Low Propensity,6. Fence Sitter - Engage,0.2860824726573189,Low Engagement,Medium Value | Low Engagement | Low Propensity,10. Dormant - Minimal Effort,2,2,3,7,2.0,1.7,12,1859.052,2726.5597333333335,2007.065131797196,1946.6481822579717,Gold,55+,Q3,0.6036946165796473,1,0.9997997459313048,Critical Risk,4. Re-engagement Campaign
18,Female,20000,Bachelor,Married,6,Midwest,Urban,6,408.02,68.0,38,1,0.089,0.454,0,0.327,0.146,6,9.52,19,35.35,1,0,1,2,0,-1,0,At Risk,0.7897663269339228,High,Low Value,High Propensity,Low Value / High Propensity,7. Hidden Gem - Activate,0.4356840417224033,High Engagement,Low Value | High Engagement | High Propensity,3. Engaged Prospects - Activate,2,1,1,4,2.0,2.125,6,867.0,1098.2538333333334,738.578322516721,790.6261146657263,Bronze,18-25,Q1 (Low),0.5763520805444082,1,0.9987346032729492,Critical Risk,7. Low Priority - Monitor
61,Male,89041,Bachelor,Married,3,Southeast,Suburban,13,831.71,63.98,21,3,0.063,0.33,0,0.317,0.145,7,5.78,6,22.71,0,1,1,3,0,-1,0,Loyal Customers,0.442087237701841,Medium,High Value,Medium Propensity,High Value / Medium Propensity,2. Loyal - Nurture,0.339266559950277,Medium Engagement,High Value | Medium Engagement | Medium Propensity,6. Potential Stars - Develop,4,3,2,9,2.0,2.3,13,1913.002,3060.6928,1634.016102985083,1559.822619428246,Silver,55+,Q3,0.47541335467661133,0,0.01762224354808565,Very Low Risk,5. Growth Opportunity
47,Male,52076,High School,Single,1,West,Suburban,7,341.43,48.78,41,6,0.31,0.334,0,0.28,0.105,9,4.83,9,34.08,0,1,0,2,0,-1,0,At Risk,0.0552152803574601,Very Low,Low Value,Low Propensity,Low Value / Low Propensity,9. Cold - Low Priority,0.3511671670589725,Medium Engagement,Low Value | Medium Engagement | Low Propensity,10. Dormant - Minimal Effort,2,1,1,4,2.0,1.4449999999999998,7,493.4097,624.93071,530.3035001176918,575.891369343624,Bronze,46-55,Q1 (Low),0.6093221221437611,1,0.999735112878735,Critical Risk,7. Low Priority - Monitor
23,Male,99332,Master,Single,1,Midwest,Urban,25,2431.85,97.27,16,8,0.168,0.422,1,0.223,0.06,11,4.46,17,24.53,1,1,1,1,3,-1,3,Champions,0.7235096238697958,High,High Value,High Propensity,High Value / High Propensity,1. VIP - Retain & Upsell,0.4355343179335726,High Engagement,High Value | High Engagement | High Propensity,1. VIP Champions - Maximize,5,5,5,15,3.5,4.200000000000001,25,10213.350000000002,20427.540000000005,5210.034895380071,5339.314789038701,Diamond,18-25,Q4 (High),0.2727375808577299,0,0.0002586433079112419,Very Low Risk,2. VIP Retain & Upsell
25,Female,66818,Master,Single,2,Southwest,Rural,17,1364.08,80.24,27,1,0.134,0.377,1,0.288,0.098,17,8.71,13,13.73,0,0,0,0,3,-1,3,Loyal Customers,0.48278575161076,Medium,High Value,Medium Propensity,High Value / Medium Propensity,2. Loyal - Nurture,0.3484590965111167,Medium Engagement,High Value | Medium Engagement | Medium Propensity,6. Potential Stars - Develop,3,4,4,11,3.5,4.200000000000001,17,5729.136000000001,9930.5024,3106.3043689533347,3066.78030007346,Platinum,18-25,Q2,0.3793748473644433,0,0.00023115608028669422,Very Low Risk,2. VIP Retain & Upsell
67,Male,62735,High School,Married,6,Southeast,Rural,11,562.77,51.16,46,1,0.087,0.429,0,0.333,0.078,12,3.52,4,0.0,1,0,0,3,0,-1,0,At Risk,0.1789721724222995,Very Low,Low Value,Low Propensity,Low Value / Low Propensity,9. Cold - Low Priority,0.3002414300944799,Low Engagement,Low Value | Low Engagement | Low Propensity,10. Dormant - Minimal Effort,1,2,1,4,2.0,2.125,11,1195.865,1514.78925,961.1269340283438,841.6590984442028,Bronze,55+,Q2,0.6044628250922152,1,0.9997093188358437,Critical Risk,7. Low Priority - Monitor
27,Female,84818,Master,Single,3,West,Rural,20,1179.21,58.96,10,2,0.015,0.517,0,0.378,0.09,9,4.63,13,52.81,1,0,1,0,0,-1,1,Champions,0.6043708319889348,High,High Value,High Propensity,High Value / High Propensity,1. VIP - Retain & Upsell,0.4115207459511606,High Engagement,High Value | High Engagement | High Propensity,1. VIP Champions - Maximize,5,4,4,13,2.0,2.5,20,2948.0,5502.98,2423.0271487853483,2546.085524768,Platinum,26-35,Q3,0.35320696192087897,0,0.0009695938355984166,Very Low Risk,2. VIP Retain & Upsell
24,Male,49893,Bachelor,Single,1,Midwest,Suburban,9,416.57,46.29,51,2,0.085,0.686,0,0.102,0.03,10,9.93,12,60.7,0,1,1,2,2,-1,0,Hibernating,0.3999609715880006,Low,Low Value,Low Propensity,Low Value / Low Propensity,9. Cold - Low Priority,0.3424169375350925,Medium Engagement,Low Value | Medium Engagement | Low Propensity,10. Dormant - Minimal Effort,1,1,1,3,2.0,1.87,9,779.0607000000001,934.78308,663.1808562605279,691.2867555140855,Bronze,18-25,Q1 (Low),0.6777832791596482,1,0.9997619119944372,Critical Risk,7. Low Priority - Monitor
59,Male,61108,High School,Divorced,3,West,Suburban,15,932.09,62.14,13,5,0.116,0.598,1,0.18,0.04,9,6.3,16,0.0,1,0,0,0,3,-1,3,Loyal Customers,0.1305250885221145,Very Low,High Value,Low Propensity,High Value / Low Propensity,3. At-Risk VIP - Win Back,0.2960804867296081,Low Engagement,High Value | Low Engagement | Low Propensity,9. Fading Interest - Re-engage,5,3,3,11,3.5,3.850000000000001,15,3588.5850000000005,6220.147266666669,2333.9479260188823,2375.4968186811852,Gold,55+,Q1 (Low),0.36256168043185616,0,0.0009118744036503818,Very Low Risk,5. Growth Opportunity
47,Female,85842,Bachelor,Married,4,Northeast,Suburban,16,882.64,55.16,37,1,0.112,0.376,0,0.25,0.097,6,7.71,7,32.02,0,1,1,3,0,-1,1,Potential Loyalists,0.4415027526537313,Medium,Medium Value,Medium Propensity,Medium Value / Medium Propensity,5. Potential - Develop,0.313529666245306,Medium Engagement,Medium Value | Medium Engagement | Medium Propensity,7. Fence Sitters - Persuade,2,3,3,8,2.0,1.7,16,1500.352,2300.7482666666665,1624.8710598735918,1717.8786769093947,Silver,46-55,Q3,0.5450718445287166,1,0.9976779723230913,Critical Risk,4. Re-engagement Campaign
27,Male,46592,Bachelor,Single,1,Southeast,Urban,19,1172.12,61.69,10,6,0.124,0.504,1,0.383,0.06,12,13.79,13,15.54,0,0,1,0,3,-1,3,Champions,0.7440435502102097,High,High Value,High Propensity,High Value / High Propensity,1. VIP - Retain & Upsell,0.3348126381005679,Medium Engagement,High Value | Medium Engagement | High Propensity,2. VIP Ready - Convert Now,5,4,4,13,3.5,4.7250000000000005,19,5538.21975,10338.0984,2822.00735143017,2865.6400364929027,Platinum,26-35,Q1 (Low),0.27421525015766424,0,0.0002648186315385509,Very Low Risk,2. VIP Retain & Upsell
45,Male,54740,Bachelor,Married,3,Northeast,Urban,22,502.35,22.83,17,4,0.09,0.588,1,0.284,0.038,13,3.17,11,47.82,0,0,1,0,3,-1,3,Loyal Customers,0.4775384051976245,Medium,High Value,Medium Propensity,High Value / Medium Propensity,2. Loyal - Nurture,0.294204381270869,Low Engagement,High Value | Low Engagement | Medium Propensity,6. Potential Stars - Develop,5,5,1,11,3.5,4.200000000000001,22,2109.4920000000006,3657.1080000000015,1485.310564381261,1486.2171057352252,Silver,36-45,Q1 (Low),0.31324801263471513,0,0.0003353505293415219,Very Low Risk,5. Growth Opportunity
26,Male,87289,Bachelor,Single,5,Southeast,Urban,11,627.12,57.01,34,1,0.271,0.549,0,0.052,0.016,9,5.64,15,33.24,1,0,0,2,2,-1,0,Potential Loyalists,0.3287675915148657,Low,Medium Value,Low Propensity,Medium Value / Low Propensity,6. Fence Sitter - Engage,0.2830816826019049,Low Engagement,Medium Value | Low Engagement | Low Propensity,10. Dormant - Minimal Effort,2,2,2,6,2.0,1.5895,11,996.791345,1395.530136,1084.1847447805717,1126.979979515225,Silver,26-35,Q3,0.6107614412573968,1,0.999709774442689,Critical Risk,4. Re-engagement Campaign
58,Female,95692,Bachelor,Married,4,Southeast,Suburban,10,815.26,81.53,44,3,0.033,0.497,0,0.306,0.087,14,3.07,3,44.37,0,0,1,3,0,-1,1,At Risk,0.5515724602264737,Medium,Low Value,Medium Propensity,Low Value / Medium Propensity,8. Prospect - Convert,0.2840836312612201,Low Engagement,Low Value | Low Engagement | Medium Propensity,7. Fence Sitters - Persuade,2,1,2,5,2.0,2.125,10,1732.5124999999998,2309.903333333333,1482.313299378366,1405.4354768508788,Silver,55+,Q4 (High),0.6108721626366449,1,0.9997510543597884,Critical Risk,4. Re-engagement Campaign
57,Female,97236,Master,Married,2,West,Urban,16,963.69,60.23,13,3,0.027,0.616,0,0.201,0.049,14,6.06,3,35.69,0,0,1,3,0,-1,1,Loyal Customers,0.4964587472561368,Medium,High Value,Medium Propensity,High Value / Medium Propensity,2. Loyal - Nurture,0.2387782924894952,Low Engagement,High Value | Low Engagement | Medium Propensity,6. Potential Stars - Develop,5,3,3,11,2.0,2.2,16,2120.096,3674.871200000001,1920.9986727468488,1927.4354479619233,Gold,55+,Q4 (High),0.46315545261321206,0,0.0050866185170391435,Very Low Risk,5. Growth Opportunity
49,Male,94747,Master,Single,1,Midwest,Suburban,14,966.09,69.01,46,2,0.21,0.496,0,0.226,0.103,12,3.01,11,21.58,1,1,0,3,0,-1,1,Potential Loyalists,0.2781094721762959,Low,Medium Value,Low Propensity,Medium Value / Low Propensity,6. Fence Sitter - Engage,0.4242407299072362,High Engagement,Medium Value | High Engagement | Low Propensity,9. Fading Interest - Re-engage,1,3,3,7,2.0,1.734,14,1675.2867600000002,2456.9600880000003,1728.0377689721706,1755.3642400069696,Gold,46-55,Q4 (High),0.5810629651296638,1,0.9988067903752006,Critical Risk,4. Re-engagement Campaign
47,Male,85787,Bachelor,Married,4,Southeast,Urban,19,1336.6,70.35,19,5,0.02,0.538,0,0.146,0.045,13,4.29,7,40.34,0,1,1,3,0,-1,1,Champions,0.5158294724192969,Medium,High Value,Medium Propensity,High Value / Medium Propensity,2. Loyal - Nurture,0.3114594713469675,Medium Engagement,High Value | Medium Engagement | Medium Propensity,6. Potential Stars - Develop,4,4,4,12,2.0,2.2,19,2940.63,5292.936000000001,2658.29684140409,2693.263220273245,Platinum,46-55,Q3,0.4662858835083843,0,0.00779565762176069,Very Low Risk,2. VIP Retain & Upsell
68,Male,124600,Master,Married,4,Southwest,Suburban,29,3906.9,134.72,13,5,0.064,0.328,1,0.225,0.097,16,3.55,2,9.9,1,0,0,1,1,-1,2,Champions,0.2982242022054453,Low,High Value,Low Propensity,High Value / Low Propensity,3. At-Risk VIP - Win Back,0.3147478099967422,Medium Engagement,High Value | Medium Engagement | Low Propensity,9. Fading Interest - Re-engage,5,5,5,15,3.5,3.850000000000001,29,15041.488000000005,30083.130000000005,8218.193542999023,8168.119968577716,Diamond,55+,Q4 (High),0.256494882445096,0,0.00034230797773227874,Very Low Risk,2. VIP Retain & Upsell
41,Female,62060,Bachelor,Single,3,Northeast,Suburban,18,628.34,34.91,16,3,0.386,0.411,0,0.212,0.086,10,3.61,10,23.91,0,1,0,2,0,-1,1,Loyal Customers,0.0939433371202893,Very Low,High Value,Low Propensity,High Value / Low Propensity,3. At-Risk VIP - Win Back,0.3209117945946874,Medium Engagement,High Value | Medium Engagement | Low Propensity,9. Fading Interest - Re-engage,5,4,2,11,2.0,1.7,18,1068.246,1851.5085333333332,1151.703918378406,1250.997793947477,Silver,36-45,Q2,0.4445287521921737,0,0.0056526499846706905,Very Low Risk,5. Growth Opportunity
24,Female,80292,Master,Single,2,Southeast,Urban,12,898.32,74.86,46,8,0.086,0.248,0,0.094,0.029,10,3.9,12,44.68,0,0,1,2,2,-1,1,Potential Loyalists,0.4739026640324566,Medium,Medium Value,Medium Propensity,Medium Value / Medium Propensity,5. Potential - Develop,0.223531374317418,Low Engagement,Medium Value | Low Engagement | Medium Propensity,7. Fence Sitters - Persuade,1,2,3,6,2.0,1.87,12,1679.8584,2351.80176,1595.0716522952252,1637.1284606673178,Silver,18-25,Q3,0.6609381695809609,1,0.9997430369552404,Critical Risk,4. Re-engagement Campaign
48,Female,71399,Bachelor,Single,2,Midwest,Urban,11,497.23,45.2,15,3,0.214,0.621,0,0.406,0.177,6,12.9,13,18.81,0,0,1,3,0,-1,0,Potential Loyalists,0.4082735884019225,Medium,Medium Value,Medium Propensity,Medium Value / Medium Propensity,5. Potential - Develop,0.3561377487003875,Medium Engagement,Medium Value | Medium Engagement | Medium Propensity,7. Fence Sitters - Persuade,5,2,1,8,2.0,2.125,11,1056.5500000000002,1620.1410833333332,973.0827146101162,934.9708209984908,Bronze,46-55,Q2,0.4409057835932559,0,0.0026613187837692775,Very Low Risk,8. Acquisition Focus
73,Female,111165,Master,Single,2,Midwest,Urban,23,1479.72,64.34,10,6,0.146,0.598,1,0.242,0.082,14,8.4,9,0.0,0,1,1,1,1,-1,3,Champions,0.7343755997543439,High,High Value,High Propensity,High Value / High Propensity,1. VIP - Retain & Upsell,0.340856343242813,Medium Engagement,High Value | Medium Engagement | High Propensity,2. VIP Ready - Convert Now,5,5,4,14,3.5,3.850000000000001,23,5697.307000000002,11014.0492,3403.7273429728434,3392.5951226461257,Diamond,55+,Q4 (High),0.27453984246254853,0,0.00030973986997936737,Very Low Risk,2. VIP Retain & Upsell
26,Male,63810,Bachelor,Single,2,Midwest,Urban,9,399.64,44.4,44,3,0.08,0.195,0,0.279,0.052,10,10.91,11,20.98,1,0,1,2,2,-1,0,At Risk,0.5975278600215922,Medium,Low Value,Medium Propensity,Low Value / Medium Propensity,8. Prospect - Convert,0.3489754318723329,Medium Engagement,Low Value | Medium Engagement | Medium Propensity,7. Fence Sitters - Persuade,2,1,1,4,2.0,1.87,9,747.252,946.6139466666666,667.9670295616999,689.9256954492836,Bronze,26-35,Q2,0.609960469181089,1,0.9997344279809364,Critical Risk,7. Low Priority - Monitor
36,Male,54299,High School,Widowed,1,Southeast,Suburban,19,1026.36,54.02,35,1,0.158,0.655,1,0.122,0.031,20,9.52,13,23.12,0,0,1,0,0,-1,3,Loyal Customers,0.3840535246764322,Low,High Value,Low Propensity,High Value / Low Propensity,3. At-Risk VIP - Win Back,0.309243643387978,Medium Engagement,High Value | Medium Engagement | Low Propensity,9. Fading Interest - Re-engage,2,4,3,9,3.5,3.5700000000000007,19,3664.176600000001,5862.568320000001,2389.4206530163933,2370.3714496566167,Gold,36-45,Q1 (Low),0.4426401602112934,0,0.001770824329106426,Very Low Risk,5. Growth Opportunity
48,Male,90033,Bachelor,Married,4,Southeast,Rural,12,1244.31,103.69,15,4,0.133,0.504,0,0.238,0.109,7,3.58,12,8.11,1,0,1,3,0,-1,1,Loyal Customers,0.3640009159107041,Low,High Value,Low Propensity,High Value / Low Propensity,3. At-Risk VIP - Win Back,0.3085734283326474,Medium Engagement,High Value | Medium Engagement | Low Propensity,9. Fading Interest - Re-engage,5,2,4,11,2.0,2.2,12,2737.416,4744.968800000001,2423.430413499794,2439.273831211875,Platinum,46-55,Q3,0.4773519810001372,0,0.01621146604098396,Very Low Risk,2. VIP Retain & Upsell
41,Male,80706,Bachelor,Married,2,West,Suburban,24,2252.39,93.85,8,2,0.203,0.421,1,0.34,0.078,13,3.75,10,42.78,1,1,0,1,1,-1,3,Champions,0.4354404889530365,Medium,High Value,Medium Propensity,High Value / Medium Propensity,2. Loyal - Nurture,0.4696917210312051,High Engagement,High Value | High Engagement | Medium Propensity,5. Loyal Engaged - Nurture,5,5,5,15,3.5,3.71875,24,8376.1125,16752.150625,4877.074931309361,4891.668935702793,Diamond,36-45,Q3,0.21361721134931452,0,0.00021676878369313835,Very Low Risk,2. VIP Retain & Upsell
27,Male,54577,Master,Single,1,West,Rural,14,673.75,48.12,38,4,0.063,0.565,1,0.05,0.006,5,4.96,10,16.27,0,0,0,0,1,-1,3,Potential Loyalists,0.1734141560198233,Very Low,Medium Value,Low Propensity,Medium Value / Low Propensity,6. Fence Sitter - Engage,0.1211289288875996,Low Engagement,Medium Value | Low Engagement | Low Propensity,10. Dormant - Minimal Effort,2,3,2,7,3.5,2.975,14,2004.198,2939.7958333333336,1672.58055366628,1689.9235100846197,Silver,26-35,Q1 (Low),0.5413297697780356,1,0.17848166779070404,Very Low Risk,5. Growth Opportunity
58,Female,66632,Bachelor,Married,5,Southeast,Rural,16,927.78,57.99,34,3,0.074,0.551,0,0.303,0.142,9,4.22,9,10.04,0,0,0,3,0,-1,1,Potential Loyalists,0.2163354482836876,Low,Medium Value,Low Propensity,Medium Value / Low Propensity,6. Fence Sitter - Engage,0.2704250744068988,Low Engagement,Medium Value | Low Engagement | Low Propensity,10. Dormant - Minimal Effort,2,3,3,8,2.0,1.955,16,1813.9272,2781.1751799999993,1732.3896623220696,1774.353085805992,Gold,55+,Q2,0.5297594295630647,1,0.9874106908636775,Critical Risk,4. Re-engagement Campaign
76,Female,110854,Master,Widowed,4,Southwest,Suburban,11,1069.79,97.25,56,4,0.122,0.584,0,0.288,0.089,6,3.26,6,7.46,0,0,0,3,0,-1,1,Potential Loyalists,0.3318127019658218,Low,Medium Value,Low Propensity,Medium Value / Low Propensity,6. Fence Sitter - Engage,0.1926165951367649,Low Engagement,Medium Value | Low Engagement | Low Propensity,10. Dormant - Minimal Effort,1,2,3,6,2.0,1.7,11,1818.575,2546.1002,1852.087788541029,1807.206132025968,Gold,55+,Q4 (High),0.6794322365282026,1,0.9997985969919699,Critical Risk,4. Re-engagement Campaign
44,Female,103229,Bachelor,Divorced,4,Southeast,Urban,19,1572.59,82.77,24,6,0.105,0.733,1,0.336,0.138,12,7.55,9,18.03,0,0,0,1,0,-1,3,Champions,0.4934683899473453,Medium,High Value,Medium Propensity,High Value / Medium Propensity,2. Loyal - Nurture,0.3214737047198751,Medium Engagement,High Value | Medium Engagement | Medium Propensity,6. Potential Stars - Develop,4,4,5,13,3.5,4.375,19,6880.256249999999,12842.818333333333,3539.081136415962,3674.910128245676,Diamond,36-45,Q4 (High),0.34850525905602503,0,0.00027959080118963853,Very Low Risk,2. VIP Retain & Upsell
